file	line	concern	signals	source	semantic-review
src/app/model/mechanism/mechanism.ts	1683	solver	compound-material	if (l instanceof SliderBlock) {	pending
src/app/model/mechanism/mechanism.ts	1695	solver	compound-material	if (l instanceof SliderBlock) {	pending
src/app/model/mechanism/mechanism.ts	1713	solver	point-topology	this.joints.forEach((_, index) => {	pending
src/app/model/mechanism/mechanism.ts	1717	solver	point-topology	this.joints[index],	pending
src/app/model/mechanism/mechanism.ts	1737	solver	point-topology	this.joints[0].forEach((j) => {	pending
src/app/model/mechanism/mechanism.ts	1740	solver	point-topology	this.joints[index][KinematicsSolver.jointIndexMap.get(j.id)!].x * posUnitConversion,	pending
src/app/model/mechanism/mechanism.ts	1746	solver	point-topology	this.joints[index][KinematicsSolver.jointIndexMap.get(j.id)!].y * posUnitConversion,	pending
src/app/model/mechanism/mechanism.ts	1757	solver	compound-material	if (l instanceof SliderBlock) {	pending
src/app/model/mechanism/mechanism.ts	1769	solver	compound-material	if (l instanceof SliderBlock) {	pending
src/app/model/mechanism/mobility.ts	283	solver	point-topology	for (const joint of link.joints) {	pending
src/app/model/mechanism/mobility.ts	305	solver	point-topology	for (const joint of link.joints) {	pending
src/app/model/mechanism/mobility.ts	331	solver	point-topology	if (!(joint instanceof RealJoint)) continue;	pending
src/app/model/mechanism/mobility.ts	336	solver	point-topology	if (joint instanceof PrisJoint) {	pending
src/app/model/mechanism/position-solver.ts	300	solver	point-topology	return joint instanceof RealJoint && (!joint.ground || joint instanceof PrisJoint);	pending
src/app/model/mechanism/position-solver.ts	577	solver	point-topology	if (!(j instanceof RealJoint)) {	pending
src/app/model/mechanism/position-solver.ts	580	solver	point-topology	if (j instanceof PrisJoint) {	pending
src/app/model/mechanism/position-solver.ts	595	solver	point-topology	if (!(j instanceof RealJoint)) {	pending
src/app/model/mechanism/position-solver.ts	601	solver	point-topology	if (!(inputJoint instanceof RealJoint)) {	pending
src/app/model/mechanism/position-solver.ts	660	solver	point-topology	if (inputJoint instanceof PrisJoint && inputJoint.isSealed) {	pending
src/app/model/mechanism/position-solver.ts	673	solver	point-topology	if (!(inputJoint instanceof PrisJoint) && !inputJoint.ground) {	pending
src/app/model/mechanism/position-solver.ts	677	solver	point-topology	inputJoint.connectedJoints.forEach((j) => {	pending
src/app/model/mechanism/position-solver.ts	678	solver	point-topology	if (!(j instanceof RealJoint)) {	pending
src/app/model/mechanism/position-solver.ts	718	solver	point-topology	if (!(j instanceof RealJoint)) {	pending
src/app/model/mechanism/position-solver.ts	742	solver	point-topology	if (!(mount instanceof RealJoint)) continue;	pending
src/app/model/mechanism/position-solver.ts	744	solver	compound-material	(link) => link instanceof SliderBlock && link.id !== cylinder.block.id	pending
src/app/model/mechanism/position-solver.ts	793	solver	point-topology	.filter((joint): joint is RealJoint => joint instanceof RealJoint)	pending
src/app/model/mechanism/position-solver.ts	794	solver	point-topology	.filter((joint) => !known.includes(joint.id) || joint instanceof PrisJoint)	pending
src/app/model/mechanism/position-solver.ts	812	solver	point-topology	.filter((joint): joint is RealJoint => joint instanceof RealJoint)	pending
src/app/model/mechanism/position-solver.ts	814	solver	point-topology	if (joint instanceof PrisJoint) return !placed.has(joint.id) || joint.ground;	pending
src/app/model/mechanism/position-solver.ts	949	solver	point-topology	.filter((j): j is RealJoint => j instanceof RealJoint && !j.ground && !known.includes(j.id))	pending
src/app/model/mechanism/position-solver.ts	969	solver	point-topology	.filter((j) => j instanceof RealJoint && !j.ground && !known.includes(j.id))	pending
src/app/model/mechanism/position-solver.ts	1000	solver	point-topology,compound-material	if (!(link instanceof SliderBlock) || link.joints.length !== 2) continue;	pending
src/app/model/mechanism/position-solver.ts	1001	solver	point-topology	const slot = link.joints.find((member) => member instanceof PrisJoint);	pending
src/app/model/mechanism/position-solver.ts	1002	solver	point-topology	const rider = link.joints.find((member) => !(member instanceof PrisJoint));	pending
src/app/model/mechanism/position-solver.ts	1003	solver	point-topology	if (!(slot instanceof PrisJoint) || !rider) continue;	pending
src/app/model/mechanism/position-solver.ts	1058	solver	point-topology	const members = link.joints;	pending
src/app/model/mechanism/position-solver.ts	1059	solver	compound-material	if (link instanceof SliderBlock) {	pending
src/app/model/mechanism/position-solver.ts	1115	solver	point-topology	if (!(joint instanceof PrisJoint)) continue;	pending
src/app/model/mechanism/position-solver.ts	1151	solver	compound-material	rider.subset.find(	pending
src/app/model/mechanism/position-solver.ts	1153	solver	point-topology	member.joints.length === 2 &&	pending
src/app/model/mechanism/position-solver.ts	1154	solver	point-topology	member.joints.some((one) => one.id === assembly.weldJoint.id)	pending
src/app/model/mechanism/position-solver.ts	1156	solver	point-topology	const other = leaf.joints	pending
src/app/model/mechanism/position-solver.ts	1369	solver	point-topology	if (inputJoint instanceof PrisJoint || inputJoint.ground) {	pending
src/app/model/mechanism/position-solver.ts	1421	solver	point-topology	if (!(inputJoint instanceof PrisJoint)) {	pending
src/app/model/mechanism/position-solver.ts	1489	solver	point-topology	if (!(inputJoint instanceof PrisJoint) || !inputJoint.isSealed) {	pending
src/app/model/mechanism/position-solver.ts	1517	solver	point-topology	(link) => !link.joints.some((joint) => joint instanceof PrisJoint)	pending
src/app/model/mechanism/position-solver.ts	1519	solver	point-topology	const members = (body ?? inputJoint.links[0])?.joints ?? [];	pending
src/app/model/mechanism/position-solver.ts	1547	solver	point-topology	(j): j is RealJoint => j instanceof RealJoint && !known.includes(j.id)	pending
src/app/model/mechanism/position-solver.ts	1607	solver	point-topology	const reference = joint.connectedJoints.find(	pending
src/app/model/mechanism/position-solver.ts	1671	solver	point-topology	if (placed instanceof RealJoint) {	pending
src/app/model/mechanism/position-solver.ts	1939	solver	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending
src/app/model/mechanism/position-solver.ts	1942	solver	point-topology	const driven = new Set([input.id, ...input.connectedJoints.map((joint) => joint.id)]);	pending
src/app/model/mechanism/position-solver.ts	1943	solver	point-topology	const sliding = input instanceof PrisJoint;	pending
src/app/model/mechanism/position-solver.ts	1951	solver	point-topology	const held = joint instanceof RealJoint && joint.ground && !(joint instanceof PrisJoint);	pending
src/app/model/mechanism/position-solver.ts	2455	solver	point-topology	const partner = link.joints.find((candidate) => candidate.id !== joint.id);	pending
src/app/model/mechanism/position-solver.ts	2456	solver	point-topology	if (partner instanceof RealJoint) {	pending
src/app/model/mechanism/position-solver.ts	2473	solver	point-topology	if (!(joint instanceof PrisJoint)) {	pending
src/app/model/mechanism/position-solver.ts	2506	solver	point-topology	if (!(candidate instanceof PrisJoint) || !candidate.isFloating) continue;	pending
src/app/model/mechanism/position-solver.ts	2512	solver	point-topology	if (!carrier.joints.some((member) => member.id === joint.id)) continue;	pending
src/app/model/mechanism/position-solver.ts	2538	solver	point-topology	const anchor = [slotA, slotB, ...carrier.joints].find(	pending
src/app/model/mechanism/position-solver.ts	2540	solver	point-topology	!(member instanceof PrisJoint) && member.id !== candidate.id && known.includes(member.id)	pending
src/app/model/mechanism/position-solver.ts	2544	solver	point-topology	const targets = carrier.joints	pending
src/app/model/mechanism/position-solver.ts	2563	solver	point-topology	if (placed instanceof RealJoint) {	pending
src/app/model/mechanism/position-solver.ts	2596	solver	point-topology	links.some((link) => link.id === id && link.joints.some((m) => m.id === joint.id))	pending
src/app/model/mechanism/position-solver.ts	2606	solver	point-topology	candidate instanceof RealJoint &&	pending
src/app/model/mechanism/position-solver.ts	2608	solver	point-topology	(link) => bodies.includes(link.id) && link.joints.some((m) => m.id === candidate.id)	pending
src/app/model/mechanism/position-solver.ts	2625	solver	point-topology	const movable = members.filter((member) => !member.ground || member instanceof PrisJoint);	pending
src/app/model/mechanism/position-solver.ts	2693	solver	point-topology	candidate instanceof PrisJoint &&	pending
src/app/model/mechanism/position-solver.ts	2741	solver	compound-material	if (inside.has(link.id) || link instanceof SliderBlock) continue;	pending
src/app/model/mechanism/position-solver.ts	2742	solver	point-topology	if (!link.joints.some((one) => one.id === member.id)) continue;	pending
src/app/model/mechanism/position-solver.ts	2743	solver	point-topology	const reference = link.joints.find(	pending
src/app/model/mechanism/position-solver.ts	2894	solver	point-topology	const slider = joint.connectedJoints.find(	pending
src/app/model/mechanism/position-solver.ts	2895	solver	point-topology	(candidate): candidate is PrisJoint => candidate instanceof PrisJoint && candidate.isFloating	pending
src/app/model/mechanism/position-solver.ts	2907	solver	point-topology	const reference = joint.connectedJoints.find(	pending
src/app/model/mechanism/position-solver.ts	2937	solver	point-topology	prevJoint.connectedJoints.forEach((cur_joint) => {	pending
src/app/model/mechanism/position-solver.ts	2938	solver	point-topology	if (!(cur_joint instanceof RealJoint)) {	pending
src/app/model/mechanism/position-solver.ts	2947	solver	point-topology	cur_joint.connectedJoints.forEach((j) => {	pending
src/app/model/mechanism/position-solver.ts	2953	solver	point-topology	const sliderJoint = cur_joint.connectedJoints.find(	pending
src/app/model/mechanism/position-solver.ts	3025	solver	point-topology	cur_joint.connectedJoints.forEach((tracer_joint) => {	pending
src/app/model/mechanism/position-solver.ts	3026	solver	point-topology	if (!(tracer_joint instanceof RevJoint)) {	pending
src/app/model/mechanism/position-solver.ts	3030	solver	point-topology	if (tracer_joint instanceof PrisJoint) {	pending
src/app/model/mechanism/position-solver.ts	3043	solver	point-topology	l.joints.findIndex((l_joint) => l_joint.id === prevJoint.id) !== -1 &&	pending
src/app/model/mechanism/position-solver.ts	3044	solver	point-topology	l.joints.findIndex((l_joint) => l_joint.id === cur_joint.id) !== -1	pending
src/app/model/mechanism/position-solver.ts	3087	solver	point-topology	return joint.connectedJoints.find((jt) => {	pending
src/app/model/mechanism/position-solver.ts	3268	solver	point-topology	this.determineTracerForce(f.link.joints[0], f.link.joints[1], f, 'start');	pending
src/app/model/mechanism/position-solver.ts	3280	solver	point-topology	this.determineTracerForce(f.link.joints[0], f.link.joints[1], f, 'end');	pending
src/app/model/mechanism/position-solver.ts	3349	solver	point-topology	if (!(joint instanceof PrisJoint)) continue;	pending
src/app/model/mechanism/position-solver.ts	3728	solver	point-topology,compound-material	joint instanceof RealJoint ? joint.links.filter((link) => link instanceof RealLink) : []	pending
src/app/model/mechanism/position-solver.ts	3799	solver	point-topology	const joint1 = f.link.joints[0];	pending
src/app/model/mechanism/position-solver.ts	3800	solver	point-topology	const joint2 = f.link.joints[1];	pending
src/app/model/mechanism/readiness.ts	75	solver	point-topology	const dangling = partition.joints.filter(	pending
src/app/model/mechanism/readiness.ts	76	solver	point-topology	(joint) => joint instanceof PrisJoint && joint.isDangling	pending
src/app/model/mechanism/readiness.ts	103	solver	point-topology	joint instanceof RealJoint &&	pending
src/app/model/mechanism/readiness.ts	104	solver	point-topology	!(joint instanceof PrisJoint) &&	pending
src/app/model/mechanism/readiness.ts	107	solver	point-topology	joint.links[0].joints.length <= 2	pending
src/app/model/mechanism/readiness.ts	124	solver	point-topology	(joint) => joint instanceof RealJoint && joint.isWelded	pending
src/app/model/mechanism/readiness.ts	141	solver	point-topology	(joint) => joint instanceof RealJoint && canDrive(joint)	pending
src/app/model/mechanism/readiness.ts	229	solver	point-topology	const driven = partition.ownJoints.find((joint) => joint instanceof RealJoint && joint.input);	pending
src/app/model/mechanism/readiness.ts	283	solver	point-topology	const driven = partition.ownJoints.find((joint) => joint instanceof RealJoint && joint.input) as	pending
src/app/model/mechanism/readiness.ts	350	solver	point-topology	const sorted = [...chain.joints].sort((a, b) => a.id.localeCompare(b.id));	pending
src/app/model/rigid-bodies.ts	18	solver	point-topology	return a.joints.filter((joint) => b.joints.some((other) => other.id === joint.id)).length;	pending
src/app/model/rigid-bodies.ts	88	solver	point-topology	const shared = bodies[i].joints	pending
src/app/model/rigid-bodies.ts	89	solver	point-topology	.filter((joint) => bodies[j].joints.some((other) => other.id === joint.id))	pending
